"","nameFirst","nameLast","weight","height","debut","BMI"
"17118","John","Cangelosi",150,68,1985,23.3564
"17119","Giomar","Guevara",150,68,1997,23.3564
"17120","Terry","Turner",149,68,1901,23.20069
"17121","Harry","Pattee",149,68,1908,23.20069
"17122","Bobby","Stevens",149,68,1931,23.20069
"17123","Paddy","Quinn",148,68,1871,23.04498
"17124","Al","Schellhase",148,68,1890,23.04498
"17125","Monte","Cross",148,68,1892,23.04498
"17126","Billy","Hulen",148,68,1896,23.04498
"17127","Everett","Scott",148,68,1914,23.04498
"17128","Wes","Kingdon",148,68,1932,23.04498
"17129","Henry","Burroughs",147,68,1871,22.88927
"17130","Hank","Olmsted",147,68,1905,22.88927
"17131","Bob","Berman",147,68,1918,22.88927
"17132","Hughie","Critz",147,68,1924,22.88927
"17133","Heinie","Scheer",146,68,1922,22.73356
"17134","Tom","Carey",145,68,1871,22.57785
"17135","Ross","Barnes",145,68,1871,22.57785
"17136","Pat","Dealy",145,68,1884,22.57785
"17137","Frank","Dwyer",145,68,1888,22.57785
"17138","Marty","Hogan",145,68,1894,22.57785
"17139","Mike","McDermott",145,68,1895,22.57785
"17140","Larry","Hesterfer",145,68,1901,22.57785
"17141","Harry","Cassady",145,68,1904,22.57785
"17142","Frank","Truesdale",145,68,1910,22.57785
"17143","Jack","Dalton",145,68,1910,22.57785
"17144","Steve","Partenheimer",145,68,1913,22.57785
"17145","Jack","Farrell",145,68,1914,22.57785
"17146","Chick","Davies",145,68,1914,22.57785
"17147","Paul","Speraw",145,68,1920,22.57785
"17148","Bud","Heine",145,68,1921,22.57785
"17149","Tige","Stone",145,68,1923,22.57785
"17150","Charlie","Engle",145,68,1925,22.57785
"17151","Ray","Gardner",145,68,1929,22.57785
"17152","Moxie","Hengel",144,68,1884,22.42215
"17153","Houston","Jimenez",144,68,1983,22.42215
"17154","Charlie","Fisher",143,68,1884,22.26644
"17155","Buddy","Dear",143,68,1927,22.26644
"17156","Ed","Conley",142,68,1884,22.11073
"17157","Leo","Callahan",142,68,1913,22.11073
"17158","Jack","Tobin",142,68,1914,22.11073
"17159","Tom","Smith",141,68,1875,21.95502
"17160","Lou","Bierbauer",140,68,1886,21.79931
"17161","Jim","Duncan",140,68,1899,21.79931
"17162","Nick","Carter",140,68,1908,21.79931
"17163","Earle","Mack",140,68,1910,21.79931
"17164","Ken","Nash",140,68,1912,21.79931
"17165","Patsy","McGaffigan",140,68,1917,21.79931
"17166","Waddy","MacPhee",140,68,1922,21.79931
"17167","Joe","Bratcher",140,68,1924,21.79931
"17168","Barney","Koch",140,68,1944,21.79931
"17169","Edward","Beavens",138,68,1871,21.48789
"17170","Harry","Bay",138,68,1901,21.48789
"17171","Joe","Bean",138,68,1902,21.48789
"17172","Shadow","Pyle",136,68,1884,21.17647
"17173","Thorny","Hawkes",135,68,1879,21.02076
"17174","George","Noftsker",135,68,1884,21.02076
"17175","Otis","Lawry",133,68,1916,20.70934
"17176","Gene","Moriarty",130,68,1884,20.24221
"17177","Zeb","Terry",129,68,1916,20.08651
"17178","Dan","Coogan",128,68,1895,19.9308
"17179","Bill","Byers",210,67,1904,33.68233
"17180","Caleb","Gindl",210,67,2013,33.68233
"17181","Angel","Salome",200,67,2008,32.07841
"17182","John","Clapp",194,67,1872,31.11606
"17183","Kip","Selbach",190,67,1894,30.47449
"17184","Warren","Newson",190,67,1991,30.47449
"17185","Pete","Wood",185,67,1885,29.67253
"17186","Yogi","Berra",185,67,1946,29.67253
"17187","Fabio","Castro",185,67,2006,29.67253
"17188","Callix","Crabbe",185,67,2008,29.67253
"17189","Gilly","Campbell",182,67,1933,29.19136
"17190","Sy","Studley",180,67,1872,28.87057
"17191","John","Peters",180,67,1874,28.87057
"17192","Bill","Greenwood",180,67,1882,28.87057
"17193","Charlie","Hilsey",180,67,1883,28.87057
"17194","George","Townsend",180,67,1887,28.87057
"17195","Jim","Rogers",180,67,1896,28.87057
"17196","Charlie","Rhodes",180,67,1906,28.87057
"17197","Duke","Kelleher",180,67,1916,28.87057
"17198","Josh","Labandeira",180,67,2004,28.87057
"17199","John","Galvin",178,67,1872,28.54979
"17200","Clarence","Cross",178,67,1884,28.54979
"17201","John","McKelvey",175,67,1875,28.06861
"17202","Sleeper","Sullivan",175,67,1881,28.06861
"17203","Dave","Oldfield",175,67,1883,28.06861
"17204","Ed","Seward",175,67,1885,28.06861
"17205","Reddy","Foster",175,67,1896,28.06861
"17206","Pete","Childs",175,67,1901,28.06861
"17207","Pep","Clark",175,67,1903,28.06861
"17208","Chuck","Wolfe",175,67,1923,28.06861
"17209","Howard","Maple",175,67,1932,28.06861
"17210","Frenchy","Bordagaray",175,67,1934,28.06861
"17211","Joe","Gates",175,67,1978,28.06861
"17212","Jimmy","Rollins",175,67,2000,28.06861
"17213","Takahito","Nomura",175,67,2002,28.06861
"17214","Joe","Ortiz",175,67,2013,28.06861
"17215","George","Strief",172,67,1879,27.58744
"17216","Hack","Spencer",172,67,1912,27.58744
"17217","Bill","Schenck",171,67,1882,27.42704
"17218","John","Hayes",170,67,1876,27.26665
"17219","John","Magner",170,67,1879,27.26665
"17220","Charlie","Briggs",170,67,1884,27.26665
"17221","Tom","Daly",170,67,1884,27.26665
"17222","Tommy","McCarthy",170,67,1884,27.26665
"17223","Bill","Stellberger",170,67,1885,27.26665
"17224","Malachi","Kittridge",170,67,1890,27.26665
"17225","Bill","Whitrock",170,67,1890,27.26665
"17226","Con","Lucid",170,67,1893,27.26665
"17227","Fred","Underwood",170,67,1894,27.26665
"17228","Ambrose","McGann",170,67,1895,27.26665
"17229","Dave","Pickett",170,67,1898,27.26665
"17230","Jimmy","Barrett",170,67,1899,27.26665
"17231","Pete","O'Brien",170,67,1901,27.26665
"17232","John","Butler",170,67,1901,27.26665
"17233","Emil","Batch",170,67,1904,27.26665
"17234","Punch","Knoll",170,67,1905,27.26665
"17235","Al","Schweitzer",170,67,1908,27.26665
"17236","Tom","McCarthy",170,67,1908,27.26665
"17237","Rube","Foster",170,67,1913,27.26665
"17238","Joe","Smith",170,67,1913,27.26665
"17239","Fritz","Maisel",170,67,1913,27.26665
"17240","Braggo","Roth",170,67,1914,27.26665
"17241","Jim","Hickman",170,67,1915,27.26665
"17242","Jonah","Goldman",170,67,1928,27.26665
"17243","Johnny","Scalzi",170,67,1931,27.26665
"17244","Stubby","Overmire",170,67,1943,27.26665
"17245","Sandy","Amoros",170,67,1952,27.26665
"17246","Jay","Hankins",170,67,1961,27.26665
"17247","Randy","Brown",170,67,1969,27.26665
"17248","Quinton","McCracken",170,67,1995,27.26665
"17249","Tim","Collins",170,67,2011,27.26665
"17250","Frank","Bonner",169,67,1894,27.10626
"17251","Andy","Leonard",168,67,1871,26.94587
"17252","John","Cahill",168,67,1884,26.94587
"17253","Hugh","Duffy",168,67,1888,26.94587
"17254","Jim","Burns",168,67,1888,26.94587
"17255","Kid","Carsey",168,67,1891,26.94587
"17256","Tom","Leahy",168,67,1897,26.94587
"17257","Bob","Langsford",168,67,1899,26.94587
"17258","Farmer","Burns",168,67,1901,26.94587
"17259","Gary","Wilson",168,67,1902,26.94587
"17260","Johnny","Bates",168,67,1906,26.94587
"17261","George","Suggs",168,67,1908,26.94587
"17262","Benny","Bengough",168,67,1923,26.94587
"17263","Art","Herring",168,67,1929,26.94587
"17264","Mike","Kreevich",168,67,1931,26.94587
"17265","Chief","Roseman",167,67,1882,26.78548
"17266","Ron","Brand",167,67,1963,26.78548
"17267","Mike","Golden",166,67,1875,26.62508
"17268","Phil","Powers",166,67,1878,26.62508
"17269","Stump","Weidman",165,67,1880,26.46469
"17270","Ed","Morris",165,67,1884,26.46469
"17271","Tom","Smith",165,67,1894,26.46469
"17272","Harry","Blake",165,67,1894,26.46469
"17273","Hunkey","Hines",165,67,1895,26.46469
"17274","Kid","Nance",165,67,1897,26.46469
"17275","Willie","Sudhoff",165,67,1897,26.46469
"17276","Otto","Krueger",165,67,1899,26.46469
"17277","Bob","McKinney",165,67,1901,26.46469
"17278","Charlie","Luskey",165,67,1901,26.46469
"17279","Charley","O'Leary",165,67,1904,26.46469
"17280","Claude","Berry",165,67,1904,26.46469
"17281","Gene","Krapp",165,67,1911,26.46469
"17282","Duke","Kenworthy",165,67,1912,26.46469
"17283","Joe","Connolly",165,67,1913,26.46469
"17284","John","Potts",165,67,1914,26.46469
"17285","Hal","Irelan",165,67,1914,26.46469
"17286","Bobby","Schang",165,67,1914,26.46469
"17287","Chick","Bowen",165,67,1919,26.46469
"17288","Lloyd","Christenbury",165,67,1919,26.46469
"17289","Vern","Spencer",165,67,1920,26.46469
"17290","Johnny","Mokan",165,67,1921,26.46469
"17291","Pete","Lapan",165,67,1922,26.46469
"17292","Mike","Gazella",165,67,1923,26.46469
"17293","Eddie","Moore",165,67,1923,26.46469
"17294","Joe","Batchelder",165,67,1923,26.46469
"17295","Red","Smith",165,67,1925,26.46469
"17296","John","Bischoff",165,67,1925,26.46469
"17297","Jocko","Conlan",165,67,1934,26.46469
"17298","Rene","Monteagudo",165,67,1938,26.46469
"17299","Stan","Galle",165,67,1942,26.46469
"17300","Ernie","Fazio",165,67,1962,26.46469
"17301","Bill","Atkinson",165,67,1976,26.46469
"17302","Jarvis","Brown",165,67,1991,26.46469
"17303","Pedro","Castellano",165,67,1993,26.46469
"17304","Terrance","Gore",165,67,2014,26.46469
"17305","Denny","Mack",164,67,1871,26.3043
"17306","Al","Nixon",164,67,1915,26.3043
"17307","Oscar","Jones",163,67,1903,26.14391
"17308","John","Shovlin",163,67,1911,26.14391
"17309","Ray","Blades",163,67,1922,26.14391
"17310","Carlton","Molesworth",162,67,1895,25.98352
"17311","Walt","Kuhn",162,67,1912,25.98352
"17312","Skinny","Graham",162,67,1934,25.98352
"17313","Mark","Creegan",161,67,1884,25.82312
"17314","Dick","Hurley",160,67,1872,25.66273
"17315","Tommy","Bond",160,67,1874,25.66273
"17316","Fred","Corey",160,67,1878,25.66273
"17317","Tom","Kearns",160,67,1880,25.66273
"17318","Bill","Hunter",160,67,1884,25.66273
"17319","Ed","Kennedy",160,67,1884,25.66273
"17320","Abner","Powell",160,67,1884,25.66273
"17321","George","Pinkney",160,67,1884,25.66273
"17322","Gene","Derby",160,67,1885,25.66273
"17323","Mike","Griffin",160,67,1887,25.66273
"17324","Dad","Clarke",160,67,1888,25.66273
"17325","Pete","McShannic",160,67,1888,25.66273
"17326","Joe","Burke",160,67,1890,25.66273
"17327","Tom","Hart",160,67,1891,25.66273
"17328","Bill","Merritt",160,67,1891,25.66273
"17329","Nig","Cuppy",160,67,1892,25.66273
"17330","Jimmy","Burke",160,67,1898,25.66273
"17331","Harry","Felix",160,67,1901,25.66273
"17332","John","Murphy",160,67,1902,25.66273
"17333","Rabbit","Nill",160,67,1904,25.66273
"17334","Gerry","Shea",160,67,1905,25.66273
"17335","George","Whiteman",160,67,1907,25.66273
"17336","Patsy","O'Rourke",160,67,1908,25.66273
"17337","Roy","Radebaugh",160,67,1911,25.66273
"17338","George","Burns",160,67,1911,25.66273
"17339","Eddie","Eayrs",160,67,1913,25.66273
"17340","Al","Platte",160,67,1913,25.66273
"17341","Ray","Mowe",160,67,1913,25.66273
"17342","Dolf","Luque",160,67,1914,25.66273
"17343","Pat","Parker",160,67,1915,25.66273
"17344","Heinie","Stafford",160,67,1916,25.66273
"17345","Bernie","Neis",160,67,1920,25.66273
"17346","Happy","Foreman",160,67,1924,25.66273
"17347","Bernie","DeViveiros",160,67,1924,25.66273
"17348","Fred","Brickell",160,67,1926,25.66273
"17349","Tony","Cuccinello",160,67,1930,25.66273
"17350","Bill","Dreesen",160,67,1931,25.66273
"17351","Marv","Olson",160,67,1931,25.66273
"17352","Frankie","Pytlak",160,67,1932,25.66273
"17353","George","Caithamer",160,67,1934,25.66273
"17354","Lee","Handley",160,67,1936,25.66273
"17355","Jack","Radtke",160,67,1936,25.66273
"17356","Max","Wilson",160,67,1940,25.66273
"17357","Danny","Gardella",160,67,1944,25.66273
"17358","Marv","Rotblatt",160,67,1948,25.66273
"17359","Bob","Mavis",160,67,1949,25.66273
"17360","Jackie","Collum",160,67,1951,25.66273
"17361","Bobby","Balcena",160,67,1956,25.66273
"17362","Don","Buford",160,67,1963,25.66273
"17363","Joe","Morgan",160,67,1963,25.66273
"17364","Bill","Crowley",159,67,1875,25.50234
"17365","Eddie","Lake",159,67,1939,25.50234
"17366","Ed","Somerville",158,67,1875,25.34195
"17367","Joe","Quinn",158,67,1884,25.34195
"17368","Kid","Gleason",158,67,1888,25.34195
"17369","Dave","McKeough",158,67,1890,25.34195
"17370","Heinie","Reitz",158,67,1893,25.34195
"17371","Kid","Elberfeld",158,67,1898,25.34195
"17372","Olaf","Henriksen",158,67,1911,25.34195
"17373","Ed","Chaplin",158,67,1920,25.34195
"17374","Chick","Gagnon",158,67,1922,25.34195
"17375","Dick","Cox",158,67,1925,25.34195
"17376","Vic","Lombardi",158,67,1945,25.34195
"17377","Milt","Graff",158,67,1957,25.34195
"17378","Billy","Barnie",157,67,1874,25.18155
"17379","Jim","Manning",157,67,1884,25.18155
"17380","Tom","Hess",157,67,1892,25.18155
"17381","Billy","Serad",156,67,1884,25.02116
"17382","Tom","Hernon",156,67,1897,25.02116
"17383","Bob","Ganley",156,67,1905,25.02116
"17384","Walter","Lonergan",156,67,1911,25.02116
"17385","Joe","Leonard",156,67,1914,25.02116
"17386","Ray","Pierce",156,67,1924,25.02116
"17387","Ed","Mincher",155,67,1871,24.86077
"17388","Fred","Warner",155,67,1875,24.86077
"17389","Taylor","Shafer",155,67,1884,24.86077
"17390","Phil","Tomney",155,67,1888,24.86077
"17391","Pat","Lyons",155,67,1890,24.86077
"17392","Mike","Jordan",155,67,1890,24.86077
"17393","Dan","Long",155,67,1890,24.86077
"17394","George","Nicol",155,67,1890,24.86077
"17395","John","McGraw",155,67,1891,24.86077
"17396","Frank","Butler",155,67,1895,24.86077
"17397","Charlie","Dexter",155,67,1896,24.86077
"17398","Bill","Dammann",155,67,1897,24.86077
"17399","Harry","Wilhelm",155,67,1899,24.86077
"17400","Sam","Lanford",155,67,1907,24.86077
"17401","Jimmy","Austin",155,67,1909,24.86077
"17402","John","Daley",155,67,1912,24.86077
"17403","Bill","Hunter",155,67,1912,24.86077
"17404","Howard","McGraner",155,67,1912,24.86077
"17405","Hugh","High",155,67,1913,24.86077
"17406","Al","Wickland",155,67,1913,24.86077
"17407","Wese","Callahan",155,67,1913,24.86077
"17408","Cliff","Daringer",155,67,1914,24.86077
"17409","Ray","Shook",155,67,1916,24.86077
"17410","Al","Bergman",155,67,1916,24.86077
"17411","Pete","Kilduff",155,67,1917,24.86077
"17412","Dickey","Kerr",155,67,1919,24.86077
"17413","Jimmie","Keenan",155,67,1920,24.86077
"17414","Elmer","Yoter",155,67,1921,24.86077
"17415","Lou","Rosenberg",155,67,1923,24.86077
"17416","Walt","French",155,67,1923,24.86077
"17417","Bobby","Murray",155,67,1923,24.86077
"17418","Tommy","Sewell",155,67,1927,24.86077
"17419","Cobe","Jones",155,67,1928,24.86077
"17420","Walt","Lanfranconi",155,67,1941,24.86077
"17421","Jay","Heard",155,67,1954,24.86077
"17422","Jim","Barbieri",155,67,1966,24.86077
"17423","Kelly","Heath",155,67,1982,24.86077
"17424","Billy","Bates",155,67,1989,24.86077
"17425","John","Tilley",154,67,1882,24.70038
"17426","Phil","Knell",154,67,1888,24.70038
"17427","George","Meakim",154,67,1890,24.70038
"17428","Freddy","Parent",154,67,1899,24.70038
"17429","Pickles","Dillhoefer",154,67,1917,24.70038
"17430","Charlie","Hollocher",154,67,1918,24.70038
"17431","Ernie","Orsatti",154,67,1927,24.70038
"17432","Eddie","Hogan",153,67,1882,24.53999
"17433","Marino","Pieretti",153,67,1945,24.53999
"17434","Ed","Duffy",152,67,1871,24.37959
"17435","Frank","Whitney",152,67,1876,24.37959
"17436","Tom","Burns",152,67,1880,24.37959
"17437","George","Bone",152,67,1901,24.37959
"17438","Rube","Ward",152,67,1902,24.37959
"17439","Kid","O'Hara",152,67,1904,24.37959
"17440","Gene","Robertson",152,67,1919,24.37959
"17441","Abie","Hood",152,67,1925,24.37959
"17442","Sadie","Houck",151,67,1879,24.2192
"17443","Bill","Kelly",150,67,1871,24.05881
"17444","Harry","Deane",150,67,1871,24.05881
"17445","Tom","Pratt",150,67,1871,24.05881
"17446","Johnny","Ryan",150,67,1873,24.05881
"17447","Tricky","Nichols",150,67,1875,24.05881
"17448","Charlie","Hautz",150,67,1875,24.05881
"17449","Charlie","Householder",150,67,1884,24.05881
"17450","Bill","Annis",150,67,1884,24.05881
"17451","Sim","Bullas",150,67,1884,24.05881
"17452","John","Grady",150,67,1884,24.05881
"17453","Charlie","Geggus",150,67,1884,24.05881
"17454","Pete","Weckbecker",150,67,1889,24.05881
"17455","Tom","Cahill",150,67,1891,24.05881
"17456","Frank","Griffith",150,67,1892,24.05881
"17457","Tom","Murray",150,67,1894,24.05881
"17458","George","Hodson",150,67,1894,24.05881
"17459","Jake","Hewitt",150,67,1895,24.05881
"17460","Dick","Cogan",150,67,1897,24.05881
"17461","Harry","Maupin",150,67,1898,24.05881
"17462","Pete","Cregan",150,67,1899,24.05881
"17463","Frank","McManus",150,67,1899,24.05881
"17464","Willie","Mills",150,67,1901,24.05881
"17465","Benny","Bowcock",150,67,1903,24.05881
"17466","Ike","Rockenfield",150,67,1905,24.05881
"17467","Carl","Druhot",150,67,1906,24.05881
"17468","Frank","Jude",150,67,1906,24.05881
"17469","Amby","McConnell",150,67,1908,24.05881
"17470","Queenie","O'Rourke",150,67,1908,24.05881
"17471","Felix","Chouinard",150,67,1910,24.05881
"17472","Gene","Elliott",150,67,1911,24.05881
"17473","Paul","Krichell",150,67,1911,24.05881
"17474","Jim","Viox",150,67,1912,24.05881
"17475","Walt","Meinert",150,67,1913,24.05881
"17476","Frank","Fuller",150,67,1915,24.05881
"17477","Whitey","Witt",150,67,1916,24.05881
"17478","Chuck","Wortman",150,67,1916,24.05881
"17479","Frank","Smykal",150,67,1916,24.05881
"17480","Jigger","Statz",150,67,1919,24.05881
"17481","Lyman","Lamb",150,67,1920,24.05881
"17482","Rabbit","Benton",150,67,1922,24.05881
"17483","Pee-Wee","Wanninger",150,67,1925,24.05881
"17484","Jack","White",150,67,1927,24.05881
"17485","Eddie","Kenna",150,67,1928,24.05881
"17486","Rabbit","Warstler",150,67,1930,24.05881
"17487","Ray","Treadaway",150,67,1930,24.05881
"17488","Ray","Cunningham",150,67,1931,24.05881
"17489","Eddie","Hunter",150,67,1933,24.05881
"17490","Charlie","Uhlir",150,67,1934,24.05881
"17491","Amby","Murray",150,67,1936,24.05881
"17492","Don","Nicholas",150,67,1952,24.05881
"17493","Vic","Davalillo",150,67,1963,24.05881
"17494","Harry","Chappas",150,67,1978,24.05881
"17495","Bip","Roberts",150,67,1986,24.05881
"17496","Joey","Cora",150,67,1987,24.05881
"17497","Doug","Dascenzo",150,67,1988,24.05881
"17498","Ramon","Caraballo",150,67,1993,24.05881
"17499","Ricky","Otero",150,67,1995,24.05881
"17500","Orie","Kerlin",149,67,1915,23.89842
"17501","Fred","Waterman",148,67,1871,23.73803
"17502","Phonney","Martin",148,67,1872,23.73803
"17503","Jake","Knowdell",148,67,1874,23.73803
"17504","Bob","Becker",148,67,1897,23.73803
"17505","Max","Flack",148,67,1914,23.73803
"17506","Marty","Shay",148,67,1916,23.73803
"17507","John","Kiley",147,67,1884,23.57763
"17508","Wally","Goldsmith",146,67,1871,23.41724
"17509","Sam","Wright",146,67,1875,23.41724
"17510","Bill","Lennon",145,67,1871,23.25685
"17511","Lou","Say",145,67,1873,23.25685
"17512","John","Dailey",145,67,1875,23.25685
"17513","George","Keerl",145,67,1875,23.25685
"17514","George","Seward",145,67,1875,23.25685
"17515","Emmett","Seery",145,67,1884,23.25685
"17516","George","Moolic",145,67,1886,23.25685
"17517","Joe","Yingling",145,67,1886,23.25685
"17518","Frank","Scheibeck",145,67,1887,23.25685
"17519","Phil","Geier",145,67,1896,23.25685
"17520","Mike","Roach",145,67,1899,23.25685
